,Accident_Time,Accident_Date_G,Rno,Road_Type,Region,Road_Status,Weather_Status,Dead_Number,Injuries_Number,Damage_Road_Type,Accident_Type,Car,Small_Truck,Big_Truck,Other_Car,Driver,Way,Vehicle,Animal,Vehicles_Number,Paints,Eyes,Road_Close_Days,Road_Close_Hours,GEOMETRIC_RoadTYPE,long,lat
24507,9:00 AM,25/08/2017,65,,Hail,Good,good,,,,deflection,1,,,,1,,,,1,1,1,,,,40.94172906,28.09524653
24508,9:00 AM,25/08/2017,175,مفرد,Najran,Good,good,0,0,,coup,,,1,,1,,,,1,1,1,,,,46.10675642,17.7647954
24509,10:45 AM,25/08/2017,65,,Hail,Good,good,,,metal barriers,deflection,,,1,,,,1,,1,1,1,,,,40.79818916,28.22504883
24510,11:00 AM,25/08/2017,333,سريع,Madina,Good,good,,3,,coup,1,1,,,1,,,,2,1,1,,,,,
24511,2:00 PM,25/08/2017,15,مزدوج,Assir,,fog,0,1,,crash,,,,,,,,,2,1,1,,,,43.22403755,18.06826263
24512,2:00 PM,25/08/2017,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,39.63882412,24.49565267
24513,2:00 PM,25/08/2017,340,مزدوج,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,,
24514,4:30 PM,25/08/2017,65,سريع,Riyadh,,,,1,,coup,1,,,,1,,,,2,1,1,,,,44.88780862,26.04324324
24515,6:30 PM,25/08/2017,80,مزدوج,Jawf,Good,good,0,0,,coup,,,1,,1,,1,,1,1,1,,,,39.59566749,29.82321693
24516,6:30 PM,25/08/2017,80,مزدوج,Jawf,Good,good,0,0,,coup,,,1,,1,,,,1,1,1,,,,39.8187708,29.80051521
24517,6:30 PM,25/08/2017,5930,مفرد,Riyadh,Good,,,,,coup,1,,,,1,,,,2,1,1,,,,,
24518,7:15 PM,25/08/2017,522,سريع,Riyadh,Good,good,,,,coup,1,,,,1,,,,1,1,1,,,,46.68668001,24.67803245
24519,7:30 PM,25/08/2017,60,سريع,Madina,Good,good,,1,,crash,1,,,,1,,,,2,1,1,,,,,
24520,10:30 PM,25/08/2017,8040,مفرد,Madina,Good,good,1,3,,crash,1,,,,1,,,,2,1,1,,,,38.01850671,26.44667433
24521,12:30 AM,25/08/2017,5,مزدوج,Jazan,,good,0,0,Caplet barriers,crash,,,,,,,,,,1,1,,,,38.94399172,23.05111545
24522,10:00 AM,25/08/2017,80,مزدوج,Tabuk,,good,,,,coup and crash,1,,1,,,,1,,2,1,1,,,,36.43004668,28.3548613
24523,3:30 PM,25/08/2017,4420,مفرد,Mecca,,good,0,1,,crash,,,,,,,,,,1,1,,,,,
24524,3:40 PM,25/08/2017,85,مزدوج,EP,,good,0,1,,coup,1,,,,1,,,,1,1,1,,,,47.75350927,27.73325127
24525,5:30 PM,25/08/2017,4710,مفرد,Mecca,,good,0,1,,crash,,,,,,,,,,1,1,,,,39.75472753,21.84952775
24526,7:30 PM,25/08/2017,15,مزدوج,Najran,,good,0,2,,crash,,,,,,,,,2,1,1,,,,,
24527,8:30 PM,25/08/2017,177,مزدوج,Najran,,good,0,1,,crash,,,,,,,,,2,1,1,,,,45.10963942,18.85818556
24528,9:00 PM,25/08/2017,205,مزدوج,Mecca,,good,0,1,,crash,,,,,,,,,2,1,1,,,,41.04130492,20.60596154
24529,12:20 AM,24/08/2017,333,سريع,Madina,Good,good,,1,,coup,1,,,,1,,,,1,1,1,,,,39.64646231,24.48913414
24530,12:42 AM,24/08/2017,40,سريع,Riyadh,Good,good,,1,fence,coup,1,,1,,1,,,,,1,1,,,,44.66123913,23.72470693
24531,2:15 AM,24/08/2017,40,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,46.72281403,24.79265747
24532,2:30 AM,24/08/2017,65,مزدوج,Jawf,Good,good,0,1,Caplet barriers,coup,,1,,,1,,,,1,1,1,,,,,
24533,3:10 AM,24/08/2017,1061,مزدوج,Najran,Good,good,0,0,,crash,1,,,,1,,,,2,1,1,,,,,
24534,4:00 AM,24/08/2017,65,سريع,Riyadh,,,,2,,coup,1,,,,,,1,,1,1,1,,,,45.05046538,26.02780088
24535,4:00 AM,24/08/2017,425,سريع,Qassim,Good,good,0,0,,coup,,,1,,,,,,1,1,1,,,,43.89262772,26.39223987
24536,5:50 AM,24/08/2017,500,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,46.74933545,24.73870163
24537,6:15 AM,24/08/2017,40,سريع,Riyadh,Good,good,,,,crash,,1,,,1,,,,1,1,1,,,,,
24538,6:30 AM,24/08/2017,10,مزدوج,Assir,,good,0,1,,overdrive,,,,,,,,,1,1,1,,,,43.67954908,19.61312969
24539,6:30 AM,24/08/2017,522,مزدوج,Riyadh,Good,good,,,,crash,,1,1,,1,,,,2,1,1,,,,,
24540,7:30 AM,24/08/2017,40,سريع,Riyadh,,good,,,,coup,,,1,,1,,,,1,1,1,,,,45.56118496,24.22126445
24541,7:30 AM,24/08/2017,60,,Madina,Good,good,,1,,coup,,,1,,1,,,,1,1,1,,,,40.34571867,24.72978227
24542,8:30 AM,24/08/2017,15,مزدوج,Najran,Good,good,0,2,,crash,1,1,,,1,,,,2,1,1,,,,,
24543,8:30 AM,24/08/2017,60,,Madina,Good,good,,,,coup,,1,,,1,,,,1,1,1,,,,39.81911013,24.46753793
24544,9:15 AM,24/08/2017,333,سريع,Madina,Good,good,,,,coup,1,,1,,1,,,,2,1,1,,,,39.59054444,24.45315949
24545,9:30 AM,24/08/2017,413,مفرد,Riyadh,Good,good,0,2,,crash,1,,,,1,,,,2,1,1,,,,44.80409241,24.78824087
24546,10:00 AM,24/08/2017,500,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,3,1,1,,,,46.59145097,24.73712056
24547,10:00 AM,24/08/2017,8776,مفرد,Madina,Good,good,1,,,crash,1,,,,,,1,,1,1,1,,,,37.56522731,26.50021651
24548,11:30 AM,24/08/2017,40,سريع,Riyadh,,good,1,10,,crash,,1,1,,1,,,,2,1,1,,,,46.21471882,24.44142957
24549,11:30 AM,24/08/2017,513,مزدوج,Riyadh,Good,good,,,,crash,1,,,,1,,,,3,1,1,,,,46.78019519,24.6040824
24550,11:45 AM,24/08/2017,5,مزدوج,Madina,Good,good,,1,,crash,,1,1,,1,,,,2,1,1,,,,37.34760137,24.67652722
24551,12:00 PM,24/08/2017,65,سريع اتجاهين,Jawf,Good,good,0,0,,coup,1,,,,,,1,,1,1,1,,,,40.11703823,29.08028767
24552,1:00 PM,24/08/2017,10,مزدوج,Riyadh,Good,good,0,0,,crash,,,1,,1,,,,2,1,1,,,,,
24553,1:30 PM,24/08/2017,427,مفرد,Hail,Good,good,,1,concrete barriers,crash,1,,,,1,,,,1,1,1,,,,42.45962449,27.20884457
24554,3:50 PM,24/08/2017,60,,Madina,Good,good,,,Caplet barriers,crash,,,1,,,,1,,1,1,1,,,,41.03820286,25.07015555
24555,5:00 PM,24/08/2017,10,مزدوج,Assir,,good,0,1,,crash,,,,,,,,,1,1,1,,,,43.13862845,18.49002146
24556,5:30 PM,24/08/2017,15,مزدوج,Assir,,fog,0,1,,crash,,,,,,,,,2,1,1,,,,43.17279145,18.06015905
24557,5:30 PM,24/08/2017,333,سريع,Madina,Good,good,,,,coup,1,,,,1,,,,2,1,1,,,,39.62012992,24.49947059
24558,6:00 PM,24/08/2017,505,مزدوج,Riyadh,Good,good,,,,crash,1,1,,,1,,,,2,1,1,,,,45.60224991,25.01681324
24559,6:30 PM,24/08/2017,5318,مزدوج,Riyadh,Good,good,0,0,,Explosion of a car tire,,1,,,,,1,,1,1,1,,,,47.06320416,25.1254236
24560,7:50 PM,24/08/2017,40,سريع,Riyadh,Good,good,,1,fence,coup,1,,,,,,1,,,1,1,,,,44.77854164,23.76942272
24561,8:00 PM,24/08/2017,328,مفرد,Madina,Good,good,,,,crash,1,,,,,1,,,1,1,1,,,,,
24562,9:15 PM,24/08/2017,2041,سريع,Assir,,good,0,0,,overdrive,,,,,,,,,1,1,1,,,,,
24563,10:00 PM,24/08/2017,209,مفرد,Assir,,good,0,1,,crash,,,,,,,,,2,1,1,,,,,
24564,12:20 AM,24/08/2017,95,سريع,EP,,good,0,0,,Explosion of a car tire,1,,,,,,1,,1,1,1,,,,49.01328452,27.25702669
24565,12:45 AM,24/08/2017,80,مزدوج,Tabuk,,good,0,0,,deflection,1,,,,1,,,,1,1,1,,,,36.18211381,28.27218568
24566,1:30 AM,24/08/2017,5,مزدوج,Jazan,,good,0,2,,coup,,,,,,,,,,1,1,,,,40.11079998,20.29501899
24567,3:00 AM,24/08/2017,15,مزدوج,Najran,,good,0,1,,coup,,,,,,,,,,1,1,,,,40.45928959,21.24010022
24568,3:30 AM,24/08/2017,40,سريع,EP,,good,0,1,,deflection,1,,,,1,,,,1,1,1,,,,49.69097885,26.26824078
24569,3:45 AM,24/08/2017,7051,مزدوج,Qassim,Good,good,0,0,,crash,1,,,,1,,,,1,1,1,,,,43.9988811,26.01532235
24570,4:00 AM,24/08/2017,425,سريع,Qassim,Good,good,0,0,,coup,,,1,,1,,,,1,1,1,,,,43.90370005,26.40655381
24571,5:20 AM,24/08/2017,75,مفرد,EP,,good,0,0,,overdrive,1,,,,1,,,,1,1,1,,,,,
24572,6:00 AM,24/08/2017,4932,مزدوج,Mecca,,good,1,1,,crash,,,,,,,,,2,1,1,,,,39.95481795,21.35307619
24573,7:00 AM,24/08/2017,607,مزدوج,EP,,good,0,1,,coup,,,1,,1,,,,1,1,1,,,,49.47850488,26.11128848
24574,7:35 AM,24/08/2017,85,مزدوج,Northern boarder,,good,,,,deflection,1,,,,,,1,,1,1,1,,,,44.22462484,29.20289426
24575,9:00 AM,24/08/2017,5,مزدوج,Jazan,,good,0,0,Caplet barriers,coup,,,,,,,,,,1,1,,,,41.05963667,19.48125448
24576,10:15 AM,24/08/2017,95,سريع,EP,,good,1,0,,coup,,,1,,1,,,,1,1,1,,,,,
24577,10:25 AM,24/08/2017,304,مفرد,Mecca,,good,0,0,,crash,,,,,,,,,,1,1,,,,,
24578,11:00 AM,24/08/2017,40,سريع,Mecca,,good,0,1,,crash,,,,,,,,,,1,1,,,,40.54478581,21.47186386
24579,11:10 AM,24/08/2017,40,سريع,Mecca,,good,0,1,Caplet barriers,Explosion of a car tire,,,,,,,,,,1,1,,,,,
24580,11:30 AM,24/08/2017,40,سريع,Mecca,,good,0,0,,Explosion of a car tire,,,,,,,,,,1,1,,,,40.55386672,21.47444095
24581,11:40 AM,24/08/2017,40,سريع,Riyadh,,good,0,2,,Explosion of a car tire,,,,,,,,,,1,1,,,,,
24582,12:20 PM,24/08/2017,5,مزدوج,Jazan,,good,0,0,,crash,1,,,,,,,,,1,1,,,,41.05691975,19.46345197
24583,12:30 PM,24/08/2017,6030,مفرد,Qassim,Good,good,0,3,,crash,1,,,,1,,,,2,1,1,,,,,
24584,1:00 PM,24/08/2017,7345,,Qassim,Good,good,0,1,,coup,1,,,,,,1,,1,1,1,,,,43.78977575,26.54281655
24585,1:30 PM,24/08/2017,15,مزدوج,Najran,Good,good,0,1,,deflection,1,,,,1,,,,1,1,1,,,,44.72229339,17.51734645
24586,2:30 PM,24/08/2017,267,مزدوج,Mecca,,good,0,1,,crash,,,,,,,,,,1,1,,,,40.34107586,21.10703385
24587,3:35 PM,24/08/2017,85,مزدوج,Northern boarder,,good,,1,,coup,,,1,,1,,,,1,1,1,,,,43.89518909,29.4069747
24588,4:00 PM,24/08/2017,5,مزدوج,Jazan,Good,rainy,,,,crash,1,,,,1,,,,2,1,1,,,,42.61046269,16.92317966
24589,4:15 PM,24/08/2017,15,مزدوج,Tabuk,,good,0,0,,crash,1,,,,1,,,,1,1,1,,,,36.38551558,28.61621268
24590,4:30 PM,24/08/2017,40,سريع,EP,,good,0,0,,deflection,,,1,,1,,,,1,1,1,,,,49.69097885,26.26824078
24591,5:30 PM,24/08/2017,75,مزدوج,EP,,good,0,0,,Explosion of a car tire,1,,,,1,,,,1,1,1,,,,49.25501553,25.37646719
24592,5:30 PM,24/08/2017,287,سريع,Mecca,,good,0,0,,crash,,,,,,,,,2,1,1,,,,40.47195702,21.45975351
24593,6:00 PM,24/08/2017,5,مزدوج,Jazan,,dusty,0,3,,crash,,,,,,,,,4,1,1,,,,41.05748925,19.41866853
24594,6:30 PM,24/08/2017,60,سريع,Qassim,Good,good,0,1,,crash,1,,1,,1,,,,2,1,1,,,,42.34534355,25.69817322
24595,8:30 PM,24/08/2017,40,سريع,EP,,good,0,0,,coup,,,1,,1,,,,1,1,1,,,,48.10373927,25.47032712
24596,8:35 PM,24/08/2017,15,مزدوج,Najran,,good,0,1,concrete barriers,crash,,,,,,,,,,1,1,,,,40.20070602,21.35456002
24597,9:00 PM,24/08/2017,40,سريع,EP,,good,0,3,,crash,1,,1,,1,,1,,2,1,1,,,,47.92213226,25.3791086
24598,9:45 PM,24/08/2017,5,مزدوج,Jazan,,rainy,0,2,,deflection,,,,,,,,,,1,1,,,,41.09063356,19.21634466
24599,11:00 PM,24/08/2017,95,مفرد,EP,,good,2,0,,coup,1,,,,1,,,,1,1,1,,,,,
24600,1:20 AM,24/08/2017,15,سريع,Madina,Good,good,,1,,coup,1,,,,1,,,,2,1,1,,,Straight link,39.47092266,24.51744798
24601,6:40 AM,24/08/2017,15,سريع,Madina,Good,good,,3,Caplet barriers,crash,1,,,,1,,,,1,1,1,,,Straight link,39.55318739,24.36001942
24602,7:00 AM,24/08/2017,15,سريع,Madina,Good,good,,1,Caplet barriers,crash,1,,,,1,,,,1,1,1,,,Straight link,39.55841315,24.21163629
24603,1:00 AM,23/08/2017,333,سريع,Madina,Good,good,,3,,crash,1,,,,1,,,,2,1,1,,,,,
24604,1:00 AM,23/08/2017,500,سريع,Riyadh,Good,good,,1,,crash,1,,,,1,,,,2,1,1,,,,46.77519609,24.68985072
24605,1:40 AM,23/08/2017,15,سريع,Madina,Good,good,,1,,crash,,1,1,,1,,,,2,1,1,,,,39.95314079,23.17914679
24606,2:35 AM,23/08/2017,522,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,46.75776676,24.71186914
24607,3:30 AM,23/08/2017,40,سريع,Mecca,,good,0,0,,crash,,,,,,,,,2,1,1,,,,40.70024169,21.61402754
24608,3:30 AM,23/08/2017,80,مزدوج,Tabuk,Good,good,0,0,,burning or ignition,,,1,,,,1,,1,1,1,,,,36.36558828,28.33198922
24609,4:00 AM,23/08/2017,15,مزدوج,Assir,,good,0,1,,tread animal,,,,,,,,,1,1,1,,,,,
24610,4:00 AM,23/08/2017,65,سريع,Riyadh,,good,,,,coup,1,,,,,,1,,1,1,1,,,,45.05046538,26.02780088
24611,5:00 AM,23/08/2017,522,سريع,Riyadh,Good,good,0,1,,,1,,1,,1,,1,,2,,,,,,,
24612,5:20 AM,23/08/2017,15,مزدوج,Najran,Good,good,0,1,,crash,1,,,,1,,1,,1,1,1,,,,44.14258301,17.61150228
24613,6:00 AM,23/08/2017,95,سريع,EP,,good,0,1,,Explosion of a car tire,,1,,,,,1,,1,1,1,,,,49.03108978,27.24726463
24614,6:23 AM,23/08/2017,40,سريع,Riyadh,Good,good,0,0,fence,coup,1,,,,1,,1,,1,1,1,,,,43.89073443,23.4100234
24615,6:30 AM,23/08/2017,7024,مفرد,Qassim,Good,good,1,1,,coup,1,,,,1,,,,1,1,1,,,,,
24616,6:55 AM,23/08/2017,2166,مزدوج,Assir,,good,0,0,,coup,,,,,,,,,1,1,1,,,,42.66273192,18.20164534
24617,7:00 AM,23/08/2017,60,,Madina,Good,good,,,Caplet barriers,crash,1,,1,,1,,,,2,1,1,,,,40.1591035,24.62803552
24618,7:00 AM,23/08/2017,8040,مفرد,Madina,Good,good,,1,informative board,crash,1,,,,1,,,,,1,1,,,,,
24619,7:30 AM,23/08/2017,15,مزدوج,Assir,,good,0,1,,Explosion of a car tire,,,,,,,,,1,1,1,,,,,
24620,7:30 AM,23/08/2017,80,مزدوج,Jawf,Good,good,0,1,,crash,,1,,,1,,,,2,1,1,,,,40.29631609,30.30350644
24621,7:50 AM,23/08/2017,522,مزدوج,Riyadh,Good,good,,,,crash,,,1,,1,,,,1,1,1,,,,,
24622,8:00 AM,23/08/2017,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,39.64646231,24.48913414
24623,8:45 AM,23/08/2017,15,مزدوج,Assir,,good,0,3,,crash,,,,,,,,,1,1,1,,,,43.52990839,17.63250706
24624,9:00 AM,23/08/2017,500,سريع,Riyadh,Good,good,,,,crash,,,,,,,,,1,1,1,,,,,
24625,10:00 AM,23/08/2017,40,سريع,Riyadh,Good,good,,1,,crash,1,,,,1,,,,4,1,1,,,,46.57424899,24.62069845
24626,10:30 AM,23/08/2017,517,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,3,1,1,,,,46.87941548,24.57598025
24627,11:30 AM,23/08/2017,500,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,46.7410138,24.75519461
24628,11:50 AM,23/08/2017,8431,مفرد,Madina,Good,good,2,,,coup,1,,,,1,,,,1,1,1,,,,,
24629,12:00 PM,23/08/2017,60,سريع,Qassim,Good,good,0,0,,crash,1,,,,1,,,,2,1,1,,,,43.18547617,25.97872172
24630,12:30 PM,23/08/2017,40,سريع,EP,,good,0,0,,crash,,1,1,,1,,,,2,1,1,,,,48.50097938,25.63253957
24631,12:30 PM,23/08/2017,359,سريع,Madina,Good,good,,,informative board,crash,1,,,,1,,,,1,1,1,,,,39.53596443,24.41362381
24632,1:30 PM,23/08/2017,375,مفرد,Madina,Good,good,,,,coup,1,,,,1,,,,1,1,1,,,,38.44332287,26.16767516
24633,1:30 PM,23/08/2017,513,مزدوج,Riyadh,Good,good,,1,,crash,1,,,,1,,,,2,1,1,,,,46.78958194,24.59889694
24634,3:00 PM,23/08/2017,8100,مفرد,Madina,Good,good,,1,,crash,1,,,,1,,,,1,1,1,,,,39.48498712,24.90423105
24635,4:00 PM,23/08/2017,15,مزدوج,Assir,,good,0,1,,tread animal,,,,,,,,,1,1,1,,,,,
24636,6:00 PM,23/08/2017,40,سريع,Riyadh,,,,1,,crash,1,,1,,1,,,,2,1,1,,,,45.74590221,24.32307818
24637,6:00 PM,23/08/2017,400,,Hail,Good,good,,1,,crash,1,,1,,1,,,,2,1,1,,,,,
24638,6:30 PM,23/08/2017,6250,مفرد,Qassim,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,,43.51871946,26.3336995
24639,6:45 PM,23/08/2017,333,سريع,Madina,Good,good,,2,,crash,1,,,,1,,,,1,1,1,,,,39.63025663,24.49924677
24640,8:00 PM,23/08/2017,389,,Hail,Good,good,1,,,crash,1,,1,,1,,,,2,1,1,,,,,
24641,8:03 PM,23/08/2017,30,مفرد,Assir,,good,1,0,,coup,,,,,,,,,1,1,1,,,,45.59329577,23.58521186
24642,8:10 PM,23/08/2017,340,مزدوج,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,,
24643,8:30 PM,23/08/2017,30,مفرد,Assir,,good,1,0,,overdrive,,,,,,,,,1,1,1,,,,,
24644,9:00 PM,23/08/2017,209,مفرد,Assir,,good,0,0,,overdrive,,,,,,,,,2,1,1,,,,42.33595465,18.50467314
24645,9:45 PM,23/08/2017,8255,مفرد,Madina,Good,good,,1,,coup,1,,,,1,,,,1,1,1,,,,,
24646,10:30 PM,23/08/2017,60,سريع,Madina,Good,good,1,,,tread man,1,,,,,1,,,1,1,1,,,,39.05503565,23.88928938
24647,10:45 PM,23/08/2017,425,سريع,Qassim,Good,good,0,0,fence,crash,1,,,,1,,,,1,1,1,,,,43.95639209,26.15179971
24648,11:00 PM,23/08/2017,65,سريع,Riyadh,Good,good,0,0,,coup,,,1,,1,,,,1,1,1,,,,44.87772442,26.04164581
24649,11:30 PM,23/08/2017,40,سريع,Riyadh,,good,,,,deflection,,,1,,,,1,,1,1,1,,,,45.46765137,24.17182388
24650,11:33 PM,23/08/2017,40,سريع,Riyadh,Good,,,,fence,,1,,,,1,,,,,1,1,,,,44.87697549,23.79454359
24651,9:20 AM,23/08/2017,40,سريع,Mecca,,good,0,0,Caplet barriers,deflection,,,,,,,,,,1,1,,,,40.39286511,21.6463078
24652,7:30 PM,23/08/2017,298,مفرد,Mecca,,good,0,0,,crash,,,,,,,,,2,1,1,,,,39.81858929,21.2404441
24653,7:40 PM,23/08/2017,80,مزدوج,Northern boarder,,good,,1,,crash,1,,,,1,,,,1,1,1,,,,40.99961327,30.92189232
24654,8:00 PM,23/08/2017,15,مزدوج,Najran,,good,0,2,Caplet barriers,crash,,,,,,,,,2,1,1,,,,,
24655,10:00 PM,23/08/2017,40,سريع,EP,,good,0,0,,deflection,1,,,,1,,,,1,1,1,,,,47.81733804,25.29577161
24656,11:00 PM,23/08/2017,425,سريع,Qassim,Good,good,0,0,,crash,1,,,,1,,,,1,1,1,,,,44.07685603,26.22506116
24657,1:00 AM,22/08/2017,10,مزدوج,Assir,,good,1,3,,overdrive,,,,,,,,,2,1,1,,,,42.4671122,17.94649031
24658,1:00 AM,22/08/2017,177,مزدوج,Najran,Good,good,0,1,,crash,,,1,,1,,,,2,1,1,,,,44.44105498,17.80202121
24659,1:50 AM,22/08/2017,550,مزدوج,Riyadh,Good,good,,,,coup,,1,,,1,,,,2,1,1,,,,46.83867275,24.91143566
24660,3:15 AM,22/08/2017,6243,مفرد,Riyadh,Good,good,,,,coup,,,1,,1,,,,,1,1,,,,,
24661,5:00 AM,22/08/2017,500,سريع,Riyadh,Good,good,1,,informative board,crash,1,,,,1,,,,1,1,1,,,,46.63534896,24.75620485
24662,5:00 AM,22/08/2017,5980,سريع,Riyadh,Good,good,3,1,,coup,1,,,,1,,,,1,1,1,,,,,
24663,5:30 AM,22/08/2017,500,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,1,1,1,,,,46.7685521,24.61671548
24664,5:50 AM,22/08/2017,4710,مفرد,Mecca,,good,0,1,,deflection,,,,,,,,,,1,1,,,,,
24665,6:30 AM,22/08/2017,40,سريع,EP,,good,0,0,,deflection,,1,,,,,1,,1,1,1,,,,48.06721008,25.45608266
24666,8:00 AM,22/08/2017,15,مزدوج,Tabuk,,,0,0,,tread animal,1,,,,1,,,,,1,1,,,,36.25049738,28.90455094
24667,8:00 AM,22/08/2017,60,سريع,Qassim,Good,good,2,1,,crash,,1,,,,,,,2,1,1,,,,42.35453959,25.70120112
24668,8:22 AM,22/08/2017,65,,Hail,Good,good,,,metal barriers,crash,1,,,,1,,,,1,1,1,,,,42.46194449,27.21957905
24669,8:30 AM,22/08/2017,15,مزدوج,Tabuk,Good,good,0,0,,crash,1,,,,1,,1,,1,1,1,,,,36.60790377,28.42109521
24670,8:30 AM,22/08/2017,8776,مفرد,Madina,Good,good,,1,,coup,1,,,,1,,,,1,1,1,,,,37.41294109,26.65429961
24671,9:00 AM,22/08/2017,15,مزدوج,Baha,,good,0,2,,coup,,,,,,,,,,1,1,,,,,
24672,9:00 AM,22/08/2017,65,سريع,Riyadh,Good,good,0,1,,crash,1,,1,,1,,,,2,1,1,,,,46.28166463,25.28026892
24673,9:00 AM,22/08/2017,3610,مفرد,Assir,,good,1,0,,coup,,,,,,,,,1,1,1,,,,42.31403805,19.82761059
24674,9:45 AM,22/08/2017,303,مزدوج,Madina,Good,good,,1,,crash,,1,,,1,,,,1,1,1,,,,,
24675,9:50 AM,22/08/2017,175,مفرد,Najran,Good,good,0,0,,deflection,1,,,,1,,,,1,1,1,,,,45.9825223,17.8975711
24676,11:00 AM,22/08/2017,505,مزدوج,Riyadh,Good,good,1,2,,crash,1,,,,1,,,,2,1,1,,,,45.86158734,24.80793349
24677,11:30 AM,22/08/2017,177,سريع,Najran,Good,good,1,0,,deflection,1,,,,1,,,,1,1,1,,,,44.38244201,17.59810811
24678,12:00 PM,22/08/2017,65,سريع,Riyadh,Good,good,0,1,Caplet barriers,crash,1,,,,,,1,,1,1,1,,,,44.87772442,26.04164581
24679,2:30 PM,22/08/2017,15,سريع,Madina,Good,good,,,,coup,,1,,,1,,,,1,1,1,,,,39.70881228,23.76772094
24680,3:30 PM,22/08/2017,615,مزدوج,EP,,good,0,0,,coup,,,1,,,,1,,1,1,1,,,,50.00811065,25.08283675
24681,3:45 PM,22/08/2017,500,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,46.70388325,24.78465808
24682,4:00 PM,22/08/2017,1061,مزدوج,Najran,Good,good,0,1,,crash,1,,,,1,,,,1,1,1,,,,,
24683,7:00 PM,22/08/2017,340,مفرد,Madina,Good,good,,2,,crash,1,,,,1,,,,2,1,1,,,,,
24684,8:00 PM,22/08/2017,15,مزدوج,Tabuk,Good,good,0,0,,tread animal,1,,,,1,,1,,1,1,1,,,,,
24685,8:40 PM,22/08/2017,5,مزدوج,Mecca,,good,2,2,,crash,,,,,,,,,2,1,1,,,,,
24686,10:40 PM,22/08/2017,5,مزدوج,Tabuk,Good,good,0,0,,coup,,,1,,1,,1,,1,1,1,,,,,
24687,11:00 PM,22/08/2017,15,مزدوج,Assir,,good,0,2,,crash,,,,,,,,,1,1,1,,,,43.52990839,17.63250706
24688,9:30 AM,22/08/2017,15,مزدوج,Najran,,good,0,0,,crash,,,,,,,,,,1,1,,,,40.02654359,21.32839764
24689,11:00 AM,22/08/2017,177,مزدوج,Najran,Good,good,0,0,,coup,,,1,,1,,,,1,1,1,,,,44.4827099,17.88453075
24690,11:30 AM,22/08/2017,177,مزدوج,Najran,Good,good,,1,,deflection,1,,,,1,,,,1,1,1,,,,44.63719146,18.10260836
24691,12:00 AM,21/08/2017,10,مزدوج,Riyadh,Good,good,0,0,,burning or ignition,,,1,,,,1,,1,1,1,,1,,,
24692,12:15 AM,21/08/2017,5,مزدوج,Madina,Good,good,,,,crash,,,1,,,,1,,2,1,1,,,,,
24693,12:15 AM,21/08/2017,500,سريع,Riyadh,Good,good,,2,,crash,1,,,,1,,,,2,1,1,,,,46.58196221,24.61748436
24694,12:30 AM,21/08/2017,15,مزدوج,Madina,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,39.46092832,24.53233289
24695,1:00 AM,21/08/2017,15,سريع,Mecca,,good,0,0,metal barriers,crash,,,,,,,,,,1,1,,,,39.43880113,22.44564312
24696,1:00 AM,21/08/2017,4710,مفرد,Mecca,,good,0,1,,crash,,,,,,,,,,1,1,,,,,
24697,1:20 AM,21/08/2017,500,سريع,Riyadh,Good,good,,3,,crash,,1,,,,,1,,1,1,1,,,,,
24698,1:30 AM,21/08/2017,613,,EP,,good,0,1,,crash,1,1,1,,1,,,,3,1,1,,,,49.94451724,26.57747753
24699,3:00 AM,21/08/2017,500,سريع,Riyadh,Good,good,,2,,crash,1,,,,1,,,,2,1,1,,,,46.6894856,24.7789616
24700,4:00 AM,21/08/2017,40,سريع,Riyadh,Good,good,1,0,,coup,1,,,,1,,,,1,1,1,,,,46.63259213,24.69044937
24701,4:00 AM,21/08/2017,65,سريع,Qassim,Good,good,0,2,,crash,1,,,,1,,,,2,1,1,,,,43.67321135,26.50797028
24702,4:30 AM,21/08/2017,500,سريع,Riyadh,Good,good,,1,,coup,1,,,,1,,,,1,1,1,,,,46.7329495,24.77114249
24703,4:45 AM,21/08/2017,500,سريع,Riyadh,Good,good,,1,,coup,1,,1,,1,,,,2,1,1,,,,46.73711996,24.76385317
24704,7:00 AM,21/08/2017,40,سريع,Riyadh,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,,46.63259213,24.69044937
24705,7:30 AM,21/08/2017,65,مزدوج,Jawf,Good,good,0,1,,coup,1,,,,1,,,,1,1,1,,,,,
